FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,EXTN_TPRT,EXTN_WDSP,EXTN_SRQT,SHPMN_QTY
GBE_KRMLN_002000aa,2019-07-02 10:00:00,성주,25.4,64,2.1,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 11:00:00,성주,27.2,61,1.9,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 12:00:00,성주,28.2,52,2.0,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 13:00:00,성주,29.1,50,1.6,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 14:00:00,성주,29.0,45,1.9,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 15:00:00,성주,28.8,47,1.7,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 16:00:00,성주,29.8,48,1.6,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 17:00:00,성주,29.5,49,1.7,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 18:00:00,성주,28.7,51,1.3,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 19:00:00,성주,27.4,57,0.9,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 20:00:00,성주,25.0,75,1.0,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 21:00:00,성주,24.0,73,1.7,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 22:00:00,성주,23.1,78,0.6,,,,760.0
GBE_KRMLN_002000aa,2019-07-02 23:00:00,성주,22.8,83,1.0,,,,760.0
GBE_KRMLN_002000aa,2019-07-03 00:00:00,성주,23.2,81,1.4,9.0,,,720.0
GBE_KRMLN_002000aa,2019-07-03 01:00:00,성주,21.5,91,0.4,6.0,,,720.0
GBE_KRMLN_002000aa,2019-07-03 02:00:00,성주,20.4,98,0.7,4.1,,,720.0
GBE_KRMLN_002000aa,2019-07-03 03:00:00,성주,20.2,99,0.3,3.8,,,720.0
GBE_KRMLN_002000aa,2019-07-03 04:00:00,성주,19.5,99,0.3,3.0,,,720.0
GBE_KRMLN_002000aa,2019-07-03 05:00:00,성주,19.3,99,0.2,2.5,,,720.0
GBE_KRMLN_002000aa,2019-07-03 06:00:00,성주,19.2,99,0.6,1.9,,,720.0
GBE_KRMLN_002000aa,2019-07-03 07:00:00,성주,20.5,97,1.4,2.4,,,720.0
GBE_KRMLN_002000aa,2019-07-03 08:00:00,성주,22.5,91,1.4,7.5,,,720.0
GBE_KRMLN_002000aa,2019-07-03 09:00:00,성주,24.0,84,0.5,12.6,,,720.0
GBE_KRMLN_002000aa,2019-07-03 10:00:00,성주,24.4,78,1.1,16.1,,,720.0
GBE_KRMLN_002000aa,2019-07-03 11:00:00,성주,23.8,81,0.8,20.1,,,720.0
GBE_KRMLN_002000aa,2019-07-03 12:00:00,성주,25.0,65,0.4,22.7,,,720.0
GBE_KRMLN_002000aa,2019-07-03 13:00:00,성주,27.2,62,0.7,23.5,,,720.0
GBE_KRMLN_002000aa,2019-07-03 14:00:00,성주,27.2,59,0.6,24.3,,,720.0
GBE_KRMLN_002000aa,2019-07-03 15:00:00,성주,27.2,60,0.6,25.2,,,720.0
GBE_KRMLN_002000aa,2019-07-03 16:00:00,성주,28.2,60,0.9,26.9,,,720.0
GBE_KRMLN_002000aa,2019-07-03 17:00:00,성주,28.0,56,1.0,24.3,,,720.0
GBE_KRMLN_002000aa,2019-07-03 18:00:00,성주,27.4,56,1.1,22.9,,,720.0
GBE_KRMLN_002000aa,2019-07-03 19:00:00,성주,25.9,73,0.8,19.2,,,720.0
GBE_KRMLN_002000aa,2019-07-03 20:00:00,성주,23.8,84,1.7,14.6,,,720.0
GBE_KRMLN_002000aa,2019-07-03 21:00:00,성주,22.3,91,0.7,12.9,,,720.0
GBE_KRMLN_002000aa,2019-07-03 22:00:00,성주,21.8,91,0.6,12.2,,,720.0
GBE_KRMLN_002000aa,2019-07-03 23:00:00,성주,20.9,96,0.6,10.6,,,720.0
GBE_KRMLN_002000aa,2019-07-04 00:00:00,성주,20.6,97,0.8,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 01:00:00,성주,20.1,98,0.6,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 02:00:00,성주,19.8,99,0.4,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 03:00:00,성주,19.7,99,0.1,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 04:00:00,성주,18.7,99,0.0,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 05:00:00,성주,18.6,99,0.6,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 06:00:00,성주,18.6,99,0.3,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 07:00:00,성주,20.9,98,0.3,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 08:00:00,성주,23.2,89,0.5,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 09:00:00,성주,25.7,71,1.8,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 10:00:00,성주,27.0,61,1.2,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 11:00:00,성주,28.4,55,1.7,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 12:00:00,성주,29.3,49,1.4,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 13:00:00,성주,29.9,48,1.2,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 14:00:00,성주,31.4,44,1.1,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 15:00:00,성주,31.3,41,1.0,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 16:00:00,성주,31.0,45,1.2,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 17:00:00,성주,30.1,49,0.6,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 18:00:00,성주,29.7,55,1.0,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 19:00:00,성주,28.2,61,0.4,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 20:00:00,성주,25.9,69,0.7,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 21:00:00,성주,24.1,82,0.4,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 22:00:00,성주,24.3,76,0.6,,,,390.0
GBE_KRMLN_002000aa,2019-07-04 23:00:00,성주,23.0,88,1.1,,,,390.0
GBE_KRMLN_002000aa,2019-07-05 00:00:00,성주,22.3,91,0.7,9.6,,,460.0
GBE_KRMLN_002000aa,2019-07-05 01:00:00,성주,21.8,95,0.3,8.8,,,460.0
GBE_KRMLN_002000aa,2019-07-05 02:00:00,성주,21.8,97,0.1,8.3,,,460.0
GBE_KRMLN_002000aa,2019-07-05 03:00:00,성주,21.4,97,0.3,8.8,,,460.0
GBE_KRMLN_002000aa,2019-07-05 04:00:00,성주,20.6,99,0.1,9.2,,,460.0
GBE_KRMLN_002000aa,2019-07-05 05:00:00,성주,20.2,99,0.6,9.8,,,460.0
GBE_KRMLN_002000aa,2019-07-05 06:00:00,성주,20.3,99,0.7,10.7,,,460.0
GBE_KRMLN_002000aa,2019-07-05 07:00:00,성주,21.3,97,0.1,11.0,,,460.0
GBE_KRMLN_002000aa,2019-07-05 08:00:00,성주,23.4,88,0.3,11.9,,,460.0
GBE_KRMLN_002000aa,2019-07-05 09:00:00,성주,26.2,83,0.6,12.7,,,460.0
GBE_KRMLN_002000aa,2019-07-05 10:00:00,성주,27.4,70,0.2,14.4,,,460.0
GBE_KRMLN_002000aa,2019-07-05 11:00:00,성주,29.5,56,0.9,18.1,,,460.0
GBE_KRMLN_002000aa,2019-07-05 12:00:00,성주,30.5,53,0.9,20.7,,,460.0
GBE_KRMLN_002000aa,2019-07-05 13:00:00,성주,31.8,48,1.2,21.0,,,460.0
GBE_KRMLN_002000aa,2019-07-05 14:00:00,성주,31.5,51,0.9,22.1,,,460.0
GBE_KRMLN_002000aa,2019-07-05 15:00:00,성주,32.1,48,1.3,20.7,,,460.0
GBE_KRMLN_002000aa,2019-07-05 16:00:00,성주,32.2,35,2.2,19.8,,,460.0
GBE_KRMLN_002000aa,2019-07-05 17:00:00,성주,32.7,36,2.2,19.1,,,460.0
GBE_KRMLN_002000aa,2019-07-05 18:00:00,성주,31.8,37,2.1,18.2,,,460.0
GBE_KRMLN_002000aa,2019-07-05 19:00:00,성주,30.3,43,1.9,16.5,,,460.0
GBE_KRMLN_002000aa,2019-07-05 20:00:00,성주,27.2,59,0.5,15.6,,,460.0
GBE_KRMLN_002000aa,2019-07-05 21:00:00,성주,24.4,78,0.7,14.1,,,460.0
GBE_KRMLN_002000aa,2019-07-05 22:00:00,성주,23.1,87,1.5,12.6,,,460.0
GBE_KRMLN_002000aa,2019-07-05 23:00:00,성주,22.0,87,1.3,10.3,,,460.0
GBE_KRMLN_002000aa,2019-07-06 00:00:00,성주,20.9,90,1.2,,,,
GBE_KRMLN_002000aa,2019-07-06 01:00:00,성주,20.0,93,1.0,,,,
GBE_KRMLN_002000aa,2019-07-06 02:00:00,성주,19.0,97,1.2,,,,
GBE_KRMLN_002000aa,2019-07-06 03:00:00,성주,18.6,97,1.0,,,,
GBE_KRMLN_002000aa,2019-07-06 04:00:00,성주,17.7,98,0.8,,,,
GBE_KRMLN_002000aa,2019-07-06 05:00:00,성주,17.6,99,0.5,,,,
GBE_KRMLN_002000aa,2019-07-06 06:00:00,성주,17.7,98,0.6,,,,
GBE_KRMLN_002000aa,2019-07-06 07:00:00,성주,19.8,94,0.4,,,,
GBE_KRMLN_002000aa,2019-07-06 08:00:00,성주,22.6,74,0.6,,,,
GBE_KRMLN_002000aa,2019-07-06 09:00:00,성주,24.9,69,0.6,,,,
GBE_KRMLN_002000aa,2019-07-06 10:00:00,성주,25.4,62,1.4,,,,
GBE_KRMLN_002000aa,2019-07-06 11:00:00,성주,27.8,57,1.6,,,,
GBE_KRMLN_002000aa,2019-07-06 12:00:00,성주,28.4,55,2.0,,,,
GBE_KRMLN_002000aa,2019-07-06 13:00:00,성주,30.0,52,1.7,,,,
GBE_KRMLN_002000aa,2019-07-06 14:00:00,성주,31.4,46,1.9,,,,
GBE_KRMLN_002000aa,2019-07-06 15:00:00,성주,31.5,44,2.5,,,,
GBE_KRMLN_002000aa,2019-07-06 16:00:00,성주,30.9,41,1.7,,,,
GBE_KRMLN_002000aa,2019-07-06 17:00:00,성주,30.9,42,2.1,,,,
GBE_KRMLN_002000aa,2019-07-06 18:00:00,성주,28.7,46,1.6,,,,
GBE_KRMLN_002000aa,2019-07-06 19:00:00,성주,26.8,56,0.9,,,,
GBE_KRMLN_002000aa,2019-07-06 20:00:00,성주,25.5,64,1.0,,,,
GBE_KRMLN_002000aa,2019-07-06 21:00:00,성주,24.4,72,2.2,,,,
GBE_KRMLN_002000aa,2019-07-06 22:00:00,성주,23.7,76,1.6,,,,
GBE_KRMLN_002000aa,2019-07-06 23:00:00,성주,22.9,76,1.6,,,,
GBE_KRMLN_002000aa,2019-07-07 00:00:00,성주,22.8,78,0.5,8.8,,,
GBE_KRMLN_002000aa,2019-07-07 01:00:00,성주,21.8,84,0.1,7.6,,,
GBE_KRMLN_002000aa,2019-07-07 02:00:00,성주,20.5,95,0.4,6.6,,,
GBE_KRMLN_002000aa,2019-07-07 03:00:00,성주,19.8,97,0.7,5.3,,,
GBE_KRMLN_002000aa,2019-07-07 04:00:00,성주,19.3,98,0.8,4.1,,,
GBE_KRMLN_002000aa,2019-07-07 05:00:00,성주,19.7,97,0.5,4.1,,,
GBE_KRMLN_002000aa,2019-07-07 06:00:00,성주,20.1,97,0.5,2.9,,,
GBE_KRMLN_002000aa,2019-07-07 07:00:00,성주,21.0,94,0.1,3.4,,,
GBE_KRMLN_002000aa,2019-07-07 08:00:00,성주,22.9,82,0.4,7.2,,,
GBE_KRMLN_002000aa,2019-07-07 09:00:00,성주,24.1,74,1.4,12.7,,,
GBE_KRMLN_002000aa,2019-07-07 10:00:00,성주,25.0,64,1.9,20.9,,,
GBE_KRMLN_002000aa,2019-07-07 11:00:00,성주,25.0,61,2.6,21.7,,,
GBE_KRMLN_002000aa,2019-07-07 12:00:00,성주,27.1,56,2.3,22.5,,,
GBE_KRMLN_002000aa,2019-07-07 13:00:00,성주,27.4,47,2.6,24.9,,,
GBE_KRMLN_002000aa,2019-07-07 14:00:00,성주,27.1,48,1.6,24.9,,,
GBE_KRMLN_002000aa,2019-07-07 15:00:00,성주,27.4,48,1.7,24.8,,,
GBE_KRMLN_002000aa,2019-07-07 16:00:00,성주,26.5,52,1.1,25.3,,,
GBE_KRMLN_002000aa,2019-07-07 17:00:00,성주,26.0,55,1.3,21.7,,,
GBE_KRMLN_002000aa,2019-07-07 18:00:00,성주,25.5,57,1.3,20.2,,,
GBE_KRMLN_002000aa,2019-07-07 19:00:00,성주,24.4,60,1.4,18.0,,,
GBE_KRMLN_002000aa,2019-07-07 20:00:00,성주,23.8,62,1.6,14.4,,,
GBE_KRMLN_002000aa,2019-07-07 21:00:00,성주,22.8,67,2.3,13.2,,,
GBE_KRMLN_002000aa,2019-07-07 22:00:00,성주,22.1,69,1.0,11.6,,,
GBE_KRMLN_002000aa,2019-07-07 23:00:00,성주,21.1,75,0.5,10.7,,,
GBE_KRMLN_002000aa,2019-07-08 00:00:00,성주,20.6,82,0.2,,,,
GBE_KRMLN_002000aa,2019-07-08 01:00:00,성주,20.6,82,1.0,,,,
GBE_KRMLN_002000aa,2019-07-08 02:00:00,성주,19.4,92,1.3,,,,
GBE_KRMLN_002000aa,2019-07-08 03:00:00,성주,19.0,94,0.2,,,,
GBE_KRMLN_002000aa,2019-07-08 04:00:00,성주,19.2,96,0.7,,,,
GBE_KRMLN_002000aa,2019-07-08 05:00:00,성주,18.9,96,0.3,,,,
GBE_KRMLN_002000aa,2019-07-08 06:00:00,성주,18.9,97,1.2,,,,
GBE_KRMLN_002000aa,2019-07-08 07:00:00,성주,19.5,94,0.8,,,,
GBE_KRMLN_002000aa,2019-07-08 08:00:00,성주,20.4,91,0.4,,,,
GBE_KRMLN_002000aa,2019-07-08 09:00:00,성주,21.2,81,0.6,,,,
GBE_KRMLN_002000aa,2019-07-08 10:00:00,성주,24.6,66,1.0,,,,
GBE_KRMLN_002000aa,2019-07-08 11:00:00,성주,23.8,69,1.1,,,,
GBE_KRMLN_002000aa,2019-07-08 12:00:00,성주,24.3,64,1.2,,,,
GBE_KRMLN_002000aa,2019-07-08 13:00:00,성주,26.6,57,1.4,,,,
GBE_KRMLN_002000aa,2019-07-08 14:00:00,성주,27.4,55,2.4,,,,
GBE_KRMLN_002000aa,2019-07-08 15:00:00,성주,27.0,57,1.9,,,,
GBE_KRMLN_002000aa,2019-07-08 16:00:00,성주,25.0,70,2.5,,,,
GBE_KRMLN_002000aa,2019-07-08 17:00:00,성주,24.8,70,2.1,,,,
GBE_KRMLN_002000aa,2019-07-08 18:00:00,성주,24.8,68,2.1,,,,
GBE_KRMLN_002000aa,2019-07-08 19:00:00,성주,24.2,66,1.8,,,,
GBE_KRMLN_002000aa,2019-07-08 20:00:00,성주,23.8,68,1.9,,,,
GBE_KRMLN_002000aa,2019-07-08 21:00:00,성주,23.1,71,1.1,,,,
GBE_KRMLN_002000aa,2019-07-08 22:00:00,성주,22.6,69,1.7,,,,
GBE_KRMLN_002000aa,2019-07-08 23:00:00,성주,21.9,73,1.3,,,,
GBE_KRMLN_002000aa,2019-07-09 00:00:00,성주,21.2,78,1.2,8.8,,,740.0
GBE_KRMLN_002000aa,2019-07-09 01:00:00,성주,19.6,91,0.6,7.2,,,740.0
GBE_KRMLN_002000aa,2019-07-09 02:00:00,성주,18.9,97,1.0,7.2,,,740.0
GBE_KRMLN_002000aa,2019-07-09 03:00:00,성주,18.3,98,0.7,6.9,,,740.0
GBE_KRMLN_002000aa,2019-07-09 04:00:00,성주,17.8,99,0.9,7.3,,,740.0
GBE_KRMLN_002000aa,2019-07-09 05:00:00,성주,17.5,99,0.8,7.9,,,740.0
GBE_KRMLN_002000aa,2019-07-09 06:00:00,성주,18.0,99,0.9,7.1,,,740.0
GBE_KRMLN_002000aa,2019-07-09 07:00:00,성주,19.1,97,0.3,6.6,,,740.0
GBE_KRMLN_002000aa,2019-07-09 08:00:00,성주,20.6,91,0.3,9.0,,,740.0
GBE_KRMLN_002000aa,2019-07-09 09:00:00,성주,21.5,82,0.6,11.7,,,740.0
GBE_KRMLN_002000aa,2019-07-09 10:00:00,성주,22.3,76,0.4,13.8,,,740.0
GBE_KRMLN_002000aa,2019-07-09 11:00:00,성주,26.0,67,1.7,15.3,,,740.0
GBE_KRMLN_002000aa,2019-07-09 12:00:00,성주,24.7,67,1.0,15.9,,,740.0
GBE_KRMLN_002000aa,2019-07-09 13:00:00,성주,25.1,64,1.0,16.3,,,740.0
GBE_KRMLN_002000aa,2019-07-09 14:00:00,성주,24.7,66,2.1,15.9,,,740.0
GBE_KRMLN_002000aa,2019-07-09 15:00:00,성주,25.1,64,0.5,15.4,,,740.0
GBE_KRMLN_002000aa,2019-07-09 16:00:00,성주,25.4,63,1.8,12.8,,,740.0
GBE_KRMLN_002000aa,2019-07-09 17:00:00,성주,24.6,72,0.9,9.6,,,740.0
GBE_KRMLN_002000aa,2019-07-09 18:00:00,성주,24.3,73,0.8,8.5,,,740.0
GBE_KRMLN_002000aa,2019-07-09 19:00:00,성주,23.2,76,1.4,7.7,,,740.0
GBE_KRMLN_002000aa,2019-07-09 20:00:00,성주,22.6,77,1.1,6.7,,,740.0
GBE_KRMLN_002000aa,2019-07-09 21:00:00,성주,22.0,80,1.4,6.1,,,740.0
GBE_KRMLN_002000aa,2019-07-09 22:00:00,성주,21.6,78,0.7,5.9,,,740.0
GBE_KRMLN_002000aa,2019-07-09 23:00:00,성주,20.9,79,0.0,5.8,,,740.0
GBE_KRMLN_002000aa,2019-07-10 00:00:00,성주,20.4,86,0.3,,,,
GBE_KRMLN_002000aa,2019-07-10 01:00:00,성주,19.9,88,0.5,,,,
GBE_KRMLN_002000aa,2019-07-10 02:00:00,성주,19.8,91,0.7,,,,
GBE_KRMLN_002000aa,2019-07-10 03:00:00,성주,19.8,93,0.2,,,,
GBE_KRMLN_002000aa,2019-07-10 04:00:00,성주,20.2,86,0.9,,,,
GBE_KRMLN_002000aa,2019-07-10 05:00:00,성주,20.1,89,0.2,,,,
GBE_KRMLN_002000aa,2019-07-10 06:00:00,성주,20.3,89,0.2,,,,
GBE_KRMLN_002000aa,2019-07-10 07:00:00,성주,20.7,86,0.3,,,,
GBE_KRMLN_002000aa,2019-07-10 08:00:00,성주,21.0,84,0.6,,,,
GBE_KRMLN_002000aa,2019-07-10 09:00:00,성주,21.6,82,0.5,,,,
GBE_KRMLN_002000aa,2019-07-10 10:00:00,성주,22.7,83,0.6,,,,
GBE_KRMLN_002000aa,2019-07-10 11:00:00,성주,23.2,81,1.0,,,,
GBE_KRMLN_002000aa,2019-07-10 12:00:00,성주,23.4,77,1.7,,,,
GBE_KRMLN_002000aa,2019-07-10 13:00:00,성주,22.0,91,1.4,,,,
GBE_KRMLN_002000aa,2019-07-10 14:00:00,성주,21.4,97,2.0,,,,
GBE_KRMLN_002000aa,2019-07-10 15:00:00,성주,20.8,99,0.2,,,,
GBE_KRMLN_002000aa,2019-07-10 16:00:00,성주,20.4,99,0.6,,,,
GBE_KRMLN_002000aa,2019-07-10 17:00:00,성주,20.6,99,0.3,,,,
GBE_KRMLN_002000aa,2019-07-10 18:00:00,성주,20.4,99,0.5,,,,
GBE_KRMLN_002000aa,2019-07-10 19:00:00,성주,20.3,99,0.3,,,,
GBE_KRMLN_002000aa,2019-07-10 20:00:00,성주,20.0,99,0.6,,,,
GBE_KRMLN_002000aa,2019-07-10 21:00:00,성주,20.1,99,0.2,,,,
GBE_KRMLN_002000aa,2019-07-10 22:00:00,성주,20.2,99,0.2,,,,
GBE_KRMLN_002000aa,2019-07-10 23:00:00,성주,20.2,99,0.8,,,,
GBE_KRMLN_002000aa,2019-07-11 00:00:00,성주,20.0,99,0.9,5.8,,,
GBE_KRMLN_002000aa,2019-07-11 01:00:00,성주,19.9,99,1.0,5.6,,,
GBE_KRMLN_002000aa,2019-07-11 02:00:00,성주,20.1,99,1.3,5.5,,,
GBE_KRMLN_002000aa,2019-07-11 03:00:00,성주,20.2,99,1.0,5.0,,,
GBE_KRMLN_002000aa,2019-07-11 04:00:00,성주,20.3,99,1.1,5.1,,,
GBE_KRMLN_002000aa,2019-07-11 05:00:00,성주,20.3,99,1.6,5.3,,,
GBE_KRMLN_002000aa,2019-07-11 06:00:00,성주,20.4,99,0.8,5.4,,,
GBE_KRMLN_002000aa,2019-07-11 07:00:00,성주,20.7,99,0.9,5.2,,,
GBE_KRMLN_002000aa,2019-07-11 08:00:00,성주,21.5,99,1.2,5.6,,,
GBE_KRMLN_002000aa,2019-07-11 09:00:00,성주,22.8,99,1.5,7.1,,,
GBE_KRMLN_002000aa,2019-07-11 10:00:00,성주,23.8,99,1.8,8.0,,,
GBE_KRMLN_002000aa,2019-07-11 11:00:00,성주,25.4,90,2.6,8.9,,,
GBE_KRMLN_002000aa,2019-07-11 12:00:00,성주,25.6,89,2.0,9.9,,,
GBE_KRMLN_002000aa,2019-07-11 13:00:00,성주,26.8,86,2.1,10.7,,,
GBE_KRMLN_002000aa,2019-07-11 14:00:00,성주,27.5,83,2.3,11.0,,,
GBE_KRMLN_002000aa,2019-07-11 15:00:00,성주,26.7,80,2.9,11.9,,,
GBE_KRMLN_002000aa,2019-07-11 16:00:00,성주,26.7,81,2.4,11.3,,,
GBE_KRMLN_002000aa,2019-07-11 17:00:00,성주,25.8,87,2.3,10.8,,,
GBE_KRMLN_002000aa,2019-07-11 18:00:00,성주,25.3,86,1.9,11.2,,,
GBE_KRMLN_002000aa,2019-07-11 19:00:00,성주,24.5,92,1.3,10.6,,,
GBE_KRMLN_002000aa,2019-07-11 20:00:00,성주,23.7,95,1.3,10.0,,,
GBE_KRMLN_002000aa,2019-07-11 21:00:00,성주,23.5,97,1.9,8.9,,,
GBE_KRMLN_002000aa,2019-07-11 22:00:00,성주,23.1,97,1.1,8.2,,,
GBE_KRMLN_002000aa,2019-07-11 23:00:00,성주,22.9,97,1.3,8.1,,,
GBE_KRMLN_002000aa,2019-07-12 00:00:00,성주,22.6,97,1.0,,,,
GBE_KRMLN_002000aa,2019-07-12 01:00:00,성주,22.0,98,1.2,,,,
GBE_KRMLN_002000aa,2019-07-12 02:00:00,성주,22.1,97,0.8,,,,
GBE_KRMLN_002000aa,2019-07-12 03:00:00,성주,22.1,95,1.4,,,,
GBE_KRMLN_002000aa,2019-07-12 04:00:00,성주,22.1,94,2.0,,,,
GBE_KRMLN_002000aa,2019-07-12 05:00:00,성주,21.8,95,1.1,,,,
GBE_KRMLN_002000aa,2019-07-12 06:00:00,성주,21.9,91,2.5,,,,
GBE_KRMLN_002000aa,2019-07-12 07:00:00,성주,22.5,89,1.9,,,,
GBE_KRMLN_002000aa,2019-07-12 08:00:00,성주,23.1,85,1.7,,,,
GBE_KRMLN_002000aa,2019-07-12 09:00:00,성주,23.9,79,3.3,,,,
GBE_KRMLN_002000aa,2019-07-12 10:00:00,성주,25.4,74,2.6,,,,
GBE_KRMLN_002000aa,2019-07-12 11:00:00,성주,25.5,68,2.7,,,,
GBE_KRMLN_002000aa,2019-07-12 12:00:00,성주,27.4,63,2.1,,,,
GBE_KRMLN_002000aa,2019-07-12 13:00:00,성주,27.9,61,2.0,,,,
GBE_KRMLN_002000aa,2019-07-12 14:00:00,성주,27.7,62,3.0,,,,
GBE_KRMLN_002000aa,2019-07-12 15:00:00,성주,27.5,58,1.8,,,,
GBE_KRMLN_002000aa,2019-07-12 16:00:00,성주,28.1,52,1.9,,,,
GBE_KRMLN_002000aa,2019-07-12 17:00:00,성주,28.1,55,1.8,,,,
GBE_KRMLN_002000aa,2019-07-12 18:00:00,성주,27.2,62,1.6,,,,
GBE_KRMLN_002000aa,2019-07-12 19:00:00,성주,26.1,71,0.9,,,,
GBE_KRMLN_002000aa,2019-07-12 20:00:00,성주,24.8,79,1.4,,,,
GBE_KRMLN_002000aa,2019-07-12 21:00:00,성주,23.9,86,1.4,,,,
GBE_KRMLN_002000aa,2019-07-12 22:00:00,성주,23.1,91,1.5,,,,
GBE_KRMLN_002000aa,2019-07-12 23:00:00,성주,23.2,90,0.2,,,,
GBE_KRMLN_002000aa,2019-07-13 00:00:00,성주,22.7,94,1.4,8.0,,,
GBE_KRMLN_002000aa,2019-07-13 01:00:00,성주,22.3,97,0.9,7.6,,,
GBE_KRMLN_002000aa,2019-07-13 02:00:00,성주,21.7,99,0.5,7.2,,,
GBE_KRMLN_002000aa,2019-07-13 03:00:00,성주,21.2,99,1.0,7.0,,,
GBE_KRMLN_002000aa,2019-07-13 04:00:00,성주,20.7,99,0.3,4.7,,,
GBE_KRMLN_002000aa,2019-07-13 05:00:00,성주,20.5,99,0.6,3.6,,,
GBE_KRMLN_002000aa,2019-07-13 06:00:00,성주,20.2,99,0.7,2.9,,,
GBE_KRMLN_002000aa,2019-07-13 07:00:00,성주,20.9,99,0.4,3.1,,,
GBE_KRMLN_002000aa,2019-07-13 08:00:00,성주,21.8,99,0.7,6.6,,,
GBE_KRMLN_002000aa,2019-07-13 09:00:00,성주,23.0,96,0.3,10.3,,,
GBE_KRMLN_002000aa,2019-07-13 10:00:00,성주,23.8,89,0.6,13.0,,,
GBE_KRMLN_002000aa,2019-07-13 11:00:00,성주,25.8,75,0.8,14.8,,,
GBE_KRMLN_002000aa,2019-07-13 12:00:00,성주,26.5,73,0.8,14.8,,,
GBE_KRMLN_002000aa,2019-07-13 13:00:00,성주,26.5,71,1.2,14.8,,,
GBE_KRMLN_002000aa,2019-07-13 14:00:00,성주,27.4,71,1.0,16.1,,,
GBE_KRMLN_002000aa,2019-07-13 15:00:00,성주,28.4,65,0.9,15.9,,,
GBE_KRMLN_002000aa,2019-07-13 16:00:00,성주,28.9,60,1.3,15.5,,,
GBE_KRMLN_002000aa,2019-07-13 17:00:00,성주,28.1,61,0.8,15.5,,,
GBE_KRMLN_002000aa,2019-07-13 18:00:00,성주,27.4,67,1.1,15.0,,,
GBE_KRMLN_002000aa,2019-07-13 19:00:00,성주,26.3,84,0.6,13.7,,,
GBE_KRMLN_002000aa,2019-07-13 20:00:00,성주,24.6,91,0.6,12.5,,,
GBE_KRMLN_002000aa,2019-07-13 21:00:00,성주,23.6,96,1.1,10.1,,,
GBE_KRMLN_002000aa,2019-07-13 22:00:00,성주,23.2,97,1.1,9.8,,,
GBE_KRMLN_002000aa,2019-07-13 23:00:00,성주,22.7,98,0.6,9.9,,,
GBE_KRMLN_002000aa,2019-07-14 00:00:00,성주,22.4,99,0.4,,,,
GBE_KRMLN_002000aa,2019-07-14 01:00:00,성주,22.0,99,0.7,,,,
GBE_KRMLN_002000aa,2019-07-14 02:00:00,성주,22.2,99,0.2,,,,
GBE_KRMLN_002000aa,2019-07-14 03:00:00,성주,22.2,99,0.0,,,,
GBE_KRMLN_002000aa,2019-07-14 04:00:00,성주,21.9,99,0.6,,,,
GBE_KRMLN_002000aa,2019-07-14 05:00:00,성주,21.5,99,0.1,,,,
GBE_KRMLN_002000aa,2019-07-14 06:00:00,성주,21.8,99,0.0,,,,
GBE_KRMLN_002000aa,2019-07-14 07:00:00,성주,22.4,99,0.1,,,,
GBE_KRMLN_002000aa,2019-07-14 08:00:00,성주,24.5,95,0.6,,,,
GBE_KRMLN_002000aa,2019-07-14 09:00:00,성주,24.6,88,0.5,,,,
GBE_KRMLN_002000aa,2019-07-14 10:00:00,성주,25.7,86,0.5,,,,
GBE_KRMLN_002000aa,2019-07-14 11:00:00,성주,27.1,72,0.8,,,,
GBE_KRMLN_002000aa,2019-07-14 12:00:00,성주,28.6,60,1.2,,,,
GBE_KRMLN_002000aa,2019-07-14 13:00:00,성주,29.3,61,1.7,,,,
