FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SHPMN_QTY
GBE_KRMLN_0030000g,2020-10-15 13:00:00,성주,18.7,27.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-15 14:00:00,성주,19.5,22.0,1.0,,,,
GBE_KRMLN_0030000g,2020-10-15 15:00:00,성주,20.1,21.0,1.2,,,,
GBE_KRMLN_0030000g,2020-10-15 16:00:00,성주,19.6,16.0,1.0,,,,
GBE_KRMLN_0030000g,2020-10-15 17:00:00,성주,16.6,27.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-15 18:00:00,성주,14.4,39.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-15 19:00:00,성주,13.1,44.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-15 20:00:00,성주,12.0,49.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-15 21:00:00,성주,12.3,50.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-15 22:00:00,성주,12.1,58.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-15 23:00:00,성주,11.0,66.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 00:00:00,성주,10.6,66.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 01:00:00,성주,9.9,69.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 02:00:00,성주,9.3,70.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-16 03:00:00,성주,8.2,76.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-16 04:00:00,성주,7.5,77.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-16 05:00:00,성주,6.7,81.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 06:00:00,성주,6.2,83.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-16 07:00:00,성주,6.4,84.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 08:00:00,성주,8.1,75.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-16 09:00:00,성주,10.4,64.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 10:00:00,성주,12.1,57.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 11:00:00,성주,13.6,55.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 12:00:00,성주,14.7,48.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-16 13:00:00,성주,15.5,50.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-16 14:00:00,성주,16.0,50.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-16 15:00:00,성주,16.1,51.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 16:00:00,성주,16.0,57.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-16 17:00:00,성주,15.0,65.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-16 18:00:00,성주,13.8,73.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-16 19:00:00,성주,13.4,73.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-16 20:00:00,성주,12.6,74.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-16 21:00:00,성주,12.7,74.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-16 22:00:00,성주,12.5,75.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-16 23:00:00,성주,12.3,75.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-17 00:00:00,성주,11.8,76.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-17 01:00:00,성주,10.7,79.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 02:00:00,성주,9.7,85.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 03:00:00,성주,8.8,88.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 04:00:00,성주,8.0,90.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 05:00:00,성주,7.7,92.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 06:00:00,성주,7.7,90.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 07:00:00,성주,8.2,89.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 08:00:00,성주,9.8,81.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 09:00:00,성주,12.1,71.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-17 10:00:00,성주,15.7,60.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-17 11:00:00,성주,18.1,46.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-17 12:00:00,성주,17.9,45.0,1.3,,,,
GBE_KRMLN_0030000g,2020-10-17 13:00:00,성주,19.1,44.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-17 14:00:00,성주,18.4,46.0,1.0,,,,
GBE_KRMLN_0030000g,2020-10-17 15:00:00,성주,19.1,43.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-17 16:00:00,성주,20.2,40.0,1.3,,,,
GBE_KRMLN_0030000g,2020-10-17 17:00:00,성주,17.5,50.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-17 18:00:00,성주,15.7,60.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-17 19:00:00,성주,14.0,65.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-17 20:00:00,성주,13.3,65.0,1.0,,,,
GBE_KRMLN_0030000g,2020-10-17 21:00:00,성주,11.4,74.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-17 22:00:00,성주,10.3,80.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-17 23:00:00,성주,9.7,82.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-18 00:00:00,성주,9.3,82.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-18 01:00:00,성주,8.3,88.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-18 02:00:00,성주,7.3,91.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-18 03:00:00,성주,7.2,92.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-18 04:00:00,성주,6.7,92.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-18 05:00:00,성주,6.4,93.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-18 06:00:00,성주,5.8,94.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-18 07:00:00,성주,5.2,95.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-18 08:00:00,성주,7.5,90.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-18 09:00:00,성주,9.9,76.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-18 10:00:00,성주,12.3,62.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-18 11:00:00,성주,17.3,33.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-18 12:00:00,성주,19.3,31.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-18 13:00:00,성주,19.1,30.0,1.2,,,,
GBE_KRMLN_0030000g,2020-10-18 14:00:00,성주,20.6,28.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-18 15:00:00,성주,20.6,31.0,1.3,,,,
GBE_KRMLN_0030000g,2020-10-18 16:00:00,성주,20.4,33.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-18 17:00:00,성주,18.4,37.0,1.2,,,,
GBE_KRMLN_0030000g,2020-10-18 18:00:00,성주,16.1,51.0,1.3,,,,
GBE_KRMLN_0030000g,2020-10-18 19:00:00,성주,14.4,58.0,1.0,,,,
GBE_KRMLN_0030000g,2020-10-18 20:00:00,성주,13.0,64.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-18 21:00:00,성주,11.7,68.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-18 22:00:00,성주,10.2,76.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-18 23:00:00,성주,9.8,78.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-19 00:00:00,성주,9.7,78.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 01:00:00,성주,9.1,79.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 02:00:00,성주,8.0,85.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 03:00:00,성주,8.0,88.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 04:00:00,성주,6.9,91.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 05:00:00,성주,6.3,94.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 06:00:00,성주,6.1,94.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 07:00:00,성주,6.5,93.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 08:00:00,성주,8.2,88.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-19 09:00:00,성주,11.0,76.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-19 10:00:00,성주,13.8,64.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-19 11:00:00,성주,16.3,58.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-19 12:00:00,성주,18.1,50.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-19 13:00:00,성주,19.7,41.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-19 14:00:00,성주,20.6,38.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-19 15:00:00,성주,21.5,33.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-19 16:00:00,성주,20.8,35.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-19 17:00:00,성주,17.2,49.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-19 18:00:00,성주,15.3,55.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-19 19:00:00,성주,13.4,64.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-19 20:00:00,성주,12.2,65.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-19 21:00:00,성주,11.4,67.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-19 22:00:00,성주,10.2,74.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-19 23:00:00,성주,9.7,77.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-20 00:00:00,성주,8.7,83.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-20 01:00:00,성주,8.6,85.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-20 02:00:00,성주,7.9,88.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-20 03:00:00,성주,7.1,91.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-20 04:00:00,성주,6.8,92.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-20 05:00:00,성주,6.4,93.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-20 06:00:00,성주,5.9,95.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-20 07:00:00,성주,6.2,95.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-20 08:00:00,성주,8.0,90.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-20 09:00:00,성주,11.2,73.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-20 10:00:00,성주,13.4,64.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-20 11:00:00,성주,16.4,57.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-20 12:00:00,성주,18.4,51.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-20 13:00:00,성주,19.9,38.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-20 14:00:00,성주,20.5,31.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-20 15:00:00,성주,21.5,29.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-20 16:00:00,성주,20.4,39.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-20 17:00:00,성주,17.5,50.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-20 18:00:00,성주,14.8,59.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-20 19:00:00,성주,13.1,68.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-20 20:00:00,성주,12.1,70.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-20 21:00:00,성주,11.1,74.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-20 22:00:00,성주,10.5,77.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-20 23:00:00,성주,9.7,81.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-21 00:00:00,성주,10.1,81.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-21 01:00:00,성주,9.7,84.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-21 02:00:00,성주,9.5,85.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-21 03:00:00,성주,8.6,89.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-21 04:00:00,성주,8.1,90.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-21 05:00:00,성주,8.8,87.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-21 06:00:00,성주,8.1,90.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-21 07:00:00,성주,8.5,89.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-21 08:00:00,성주,9.1,86.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-21 09:00:00,성주,10.8,77.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-21 10:00:00,성주,11.8,76.0,1.2,,,,
GBE_KRMLN_0030000g,2020-10-21 11:00:00,성주,13.7,68.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-21 12:00:00,성주,14.7,65.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-21 13:00:00,성주,15.6,64.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-21 14:00:00,성주,15.7,66.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-21 15:00:00,성주,15.4,70.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-21 16:00:00,성주,15.7,68.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-21 17:00:00,성주,14.8,76.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-21 18:00:00,성주,13.4,92.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-21 19:00:00,성주,12.9,95.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-21 20:00:00,성주,12.9,96.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-21 21:00:00,성주,12.8,96.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-21 22:00:00,성주,12.8,96.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-21 23:00:00,성주,12.9,96.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-22 00:00:00,성주,12.8,96.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-22 01:00:00,성주,12.6,96.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-22 02:00:00,성주,12.0,96.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-22 03:00:00,성주,12.2,97.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-22 04:00:00,성주,12.1,96.0,1.2,,,,
GBE_KRMLN_0030000g,2020-10-22 05:00:00,성주,12.0,95.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-22 06:00:00,성주,12.0,95.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-22 07:00:00,성주,12.0,95.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-22 08:00:00,성주,12.2,92.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-22 09:00:00,성주,12.6,91.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-22 10:00:00,성주,13.2,88.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-22 11:00:00,성주,13.5,87.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-22 12:00:00,성주,16.2,78.0,1.0,,,,
GBE_KRMLN_0030000g,2020-10-22 13:00:00,성주,17.9,70.0,1.8,,,,
GBE_KRMLN_0030000g,2020-10-22 14:00:00,성주,18.6,66.0,1.2,,,,
GBE_KRMLN_0030000g,2020-10-22 15:00:00,성주,18.9,64.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-22 16:00:00,성주,18.1,64.0,1.5,,,,
GBE_KRMLN_0030000g,2020-10-22 17:00:00,성주,17.4,69.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-22 18:00:00,성주,16.5,71.0,1.3,,,,
GBE_KRMLN_0030000g,2020-10-22 19:00:00,성주,15.0,56.0,2.5,,,,
GBE_KRMLN_0030000g,2020-10-22 20:00:00,성주,13.8,55.0,2.0,,,,
GBE_KRMLN_0030000g,2020-10-22 21:00:00,성주,11.8,65.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-22 22:00:00,성주,12.3,54.0,1.5,,,,
GBE_KRMLN_0030000g,2020-10-22 23:00:00,성주,12.0,54.0,2.3,,,,
GBE_KRMLN_0030000g,2020-10-23 00:00:00,성주,11.4,55.0,3.5,,,,
GBE_KRMLN_0030000g,2020-10-23 01:00:00,성주,10.8,57.0,2.6,,,,
GBE_KRMLN_0030000g,2020-10-23 02:00:00,성주,10.1,57.0,2.7,,,,
GBE_KRMLN_0030000g,2020-10-23 03:00:00,성주,9.7,58.0,1.8,,,,
GBE_KRMLN_0030000g,2020-10-23 04:00:00,성주,9.5,59.0,2.7,,,,
GBE_KRMLN_0030000g,2020-10-23 05:00:00,성주,9.2,61.0,1.9,,,,
GBE_KRMLN_0030000g,2020-10-23 06:00:00,성주,7.8,69.0,1.8,,,,
GBE_KRMLN_0030000g,2020-10-23 07:00:00,성주,8.1,67.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-23 08:00:00,성주,10.3,57.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-23 09:00:00,성주,11.2,47.0,2.3,,,,
GBE_KRMLN_0030000g,2020-10-23 10:00:00,성주,12.7,46.0,1.9,,,,
GBE_KRMLN_0030000g,2020-10-23 11:00:00,성주,13.4,40.0,2.4,,,,
GBE_KRMLN_0030000g,2020-10-23 12:00:00,성주,15.1,37.0,2.5,,,,
GBE_KRMLN_0030000g,2020-10-23 13:00:00,성주,15.8,29.0,2.3,,,,
GBE_KRMLN_0030000g,2020-10-23 14:00:00,성주,16.0,29.0,2.8,,,,
GBE_KRMLN_0030000g,2020-10-23 15:00:00,성주,16.6,29.0,2.3,,,,
GBE_KRMLN_0030000g,2020-10-23 16:00:00,성주,15.4,28.0,3.0,,,,
GBE_KRMLN_0030000g,2020-10-23 17:00:00,성주,13.9,27.0,2.6,,,,
GBE_KRMLN_0030000g,2020-10-23 18:00:00,성주,12.5,29.0,1.8,,,,
GBE_KRMLN_0030000g,2020-10-23 19:00:00,성주,10.5,43.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-23 20:00:00,성주,10.1,46.0,1.3,,,,
GBE_KRMLN_0030000g,2020-10-23 21:00:00,성주,8.7,55.0,1.3,,,,
GBE_KRMLN_0030000g,2020-10-23 22:00:00,성주,10.1,48.0,2.2,,,,
GBE_KRMLN_0030000g,2020-10-23 23:00:00,성주,9.5,50.0,2.9,,,,
GBE_KRMLN_0030000g,2020-10-24 00:00:00,성주,8.9,54.0,1.7,,,,
GBE_KRMLN_0030000g,2020-10-24 01:00:00,성주,8.6,56.0,1.8,,,,
GBE_KRMLN_0030000g,2020-10-24 02:00:00,성주,8.3,57.0,1.7,,,,
GBE_KRMLN_0030000g,2020-10-24 03:00:00,성주,7.8,53.0,1.0,,,,
GBE_KRMLN_0030000g,2020-10-24 04:00:00,성주,6.2,61.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-24 05:00:00,성주,5.0,66.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-24 06:00:00,성주,4.7,68.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-24 07:00:00,성주,6.5,62.0,2.1,,,,
GBE_KRMLN_0030000g,2020-10-24 08:00:00,성주,9.4,48.0,1.9,,,,
GBE_KRMLN_0030000g,2020-10-24 09:00:00,성주,10.2,42.0,3.8,,,,
GBE_KRMLN_0030000g,2020-10-24 10:00:00,성주,11.6,37.0,4.3,,,,
GBE_KRMLN_0030000g,2020-10-24 11:00:00,성주,13.5,28.0,2.4,,,,
GBE_KRMLN_0030000g,2020-10-24 12:00:00,성주,15.3,23.0,1.6,,,,
GBE_KRMLN_0030000g,2020-10-24 13:00:00,성주,16.0,22.0,1.8,,,,
GBE_KRMLN_0030000g,2020-10-24 14:00:00,성주,15.9,21.0,2.8,,,,
GBE_KRMLN_0030000g,2020-10-24 15:00:00,성주,16.1,22.0,2.7,,,,
GBE_KRMLN_0030000g,2020-10-24 16:00:00,성주,14.9,24.0,2.9,,,,
GBE_KRMLN_0030000g,2020-10-24 17:00:00,성주,13.1,28.0,2.9,,,,
GBE_KRMLN_0030000g,2020-10-24 18:00:00,성주,12.2,32.0,2.3,,,,
GBE_KRMLN_0030000g,2020-10-24 19:00:00,성주,11.4,33.0,2.0,,,,
GBE_KRMLN_0030000g,2020-10-24 20:00:00,성주,10.5,37.0,1.6,,,,
GBE_KRMLN_0030000g,2020-10-24 21:00:00,성주,9.9,42.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-24 22:00:00,성주,8.3,53.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-24 23:00:00,성주,8.7,56.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-25 00:00:00,성주,8.8,61.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-25 01:00:00,성주,7.6,69.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-25 02:00:00,성주,7.7,74.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-25 03:00:00,성주,8.7,72.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-25 04:00:00,성주,7.4,79.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-25 05:00:00,성주,7.1,81.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-25 06:00:00,성주,6.1,87.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-25 07:00:00,성주,9.3,76.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-25 08:00:00,성주,11.7,69.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-25 09:00:00,성주,14.8,57.0,1.6,,,,
GBE_KRMLN_0030000g,2020-10-25 10:00:00,성주,16.1,51.0,2.1,,,,
GBE_KRMLN_0030000g,2020-10-25 11:00:00,성주,17.0,45.0,2.7,,,,
GBE_KRMLN_0030000g,2020-10-25 12:00:00,성주,18.1,39.0,2.4,,,,
GBE_KRMLN_0030000g,2020-10-25 13:00:00,성주,19.5,36.0,1.8,,,,
GBE_KRMLN_0030000g,2020-10-25 14:00:00,성주,19.7,35.0,2.5,,,,
GBE_KRMLN_0030000g,2020-10-25 15:00:00,성주,19.2,34.0,2.8,,,,
GBE_KRMLN_0030000g,2020-10-25 16:00:00,성주,18.5,38.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-25 17:00:00,성주,17.6,40.0,1.5,,,,
GBE_KRMLN_0030000g,2020-10-25 18:00:00,성주,15.8,47.0,1.2,,,,
GBE_KRMLN_0030000g,2020-10-25 19:00:00,성주,14.2,56.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-25 20:00:00,성주,12.6,65.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-25 21:00:00,성주,11.5,69.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-25 22:00:00,성주,12.1,67.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-25 23:00:00,성주,11.3,66.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-26 00:00:00,성주,11.2,60.0,0.9,,,,
GBE_KRMLN_0030000g,2020-10-26 01:00:00,성주,9.2,70.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-26 02:00:00,성주,7.8,74.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-26 03:00:00,성주,6.8,79.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-26 04:00:00,성주,6.7,80.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-26 05:00:00,성주,5.9,85.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-26 06:00:00,성주,5.7,87.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-26 07:00:00,성주,6.0,87.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-26 08:00:00,성주,7.7,83.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-26 09:00:00,성주,10.9,67.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-26 10:00:00,성주,13.4,62.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-26 11:00:00,성주,17.4,48.0,1.4,,,,
GBE_KRMLN_0030000g,2020-10-26 12:00:00,성주,18.1,42.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-26 13:00:00,성주,19.1,37.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-26 14:00:00,성주,20.1,33.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-26 15:00:00,성주,19.1,34.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-26 16:00:00,성주,20.1,35.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-26 17:00:00,성주,16.2,52.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-26 18:00:00,성주,14.0,62.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-26 19:00:00,성주,12.7,67.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-26 20:00:00,성주,12.4,67.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-26 21:00:00,성주,13.4,61.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-26 22:00:00,성주,11.8,71.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-26 23:00:00,성주,10.3,78.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-27 00:00:00,성주,9.1,83.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-27 01:00:00,성주,8.2,88.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-27 02:00:00,성주,8.0,88.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-27 03:00:00,성주,7.1,91.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-27 04:00:00,성주,6.7,92.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-27 05:00:00,성주,6.2,93.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-27 06:00:00,성주,5.9,93.0,0.3,,,,
GBE_KRMLN_0030000g,2020-10-27 07:00:00,성주,5.7,94.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-27 08:00:00,성주,7.4,89.0,0.0,,,,
GBE_KRMLN_0030000g,2020-10-27 09:00:00,성주,9.1,79.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-27 10:00:00,성주,10.9,73.0,1.1,,,,
GBE_KRMLN_0030000g,2020-10-27 11:00:00,성주,14.5,61.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-27 12:00:00,성주,17.5,51.0,0.4,,,,
GBE_KRMLN_0030000g,2020-10-27 13:00:00,성주,19.9,42.0,0.6,,,,
GBE_KRMLN_0030000g,2020-10-27 14:00:00,성주,21.4,31.0,0.5,,,,
GBE_KRMLN_0030000g,2020-10-27 15:00:00,성주,20.5,36.0,0.7,,,,
GBE_KRMLN_0030000g,2020-10-27 16:00:00,성주,19.5,41.0,0.2,,,,
GBE_KRMLN_0030000g,2020-10-27 17:00:00,성주,16.9,52.0,0.8,,,,
GBE_KRMLN_0030000g,2020-10-27 18:00:00,성주,14.9,58.0,0.1,,,,
GBE_KRMLN_0030000g,2020-10-27 19:00:00,성주,14.1,59.0,0.6,,,,
